vendor_id,quarter,segment,arr_estimate_m,level_band,level_method
V0398,2023Q3,vertical_saas,5.881382,3-10M,spend
V0398,2023Q4,vertical_saas,6.688538,3-10M,spend
V0398,2024Q1,vertical_saas,7.82687,3-10M,spend
V0398,2024Q2,vertical_saas,9.164604,3-10M,spend
V0398,2024Q3,vertical_saas,10.142486,10-30M,spend
V0398,2024Q4,vertical_saas,11.102,10-30M,spend
V0398,2025Q1,vertical_saas,11.33111,10-30M,spend
V0398,2025Q2,vertical_saas,11.236774,10-30M,spend
V0398,2025Q3,vertical_saas,10.654904,10-30M,spend
V0398,2025Q4,vertical_saas,10.899912,10-30M,spend
V0399,2023Q1,vertical_saas,26.4,10-30M,jobs
V0399,2023Q2,vertical_saas,28.8,10-30M,jobs
V0399,2023Q3,vertical_saas,33.6,30-100M,jobs
V0399,2023Q4,vertical_saas,38.4,30-100M,jobs
V0399,2024Q1,vertical_saas,40.8,30-100M,jobs
V0399,2024Q2,vertical_saas,2.4,1-3M,jobs
V0399,2024Q3,vertical_saas,0.0,<1M,jobs
V0399,2024Q4,vertical_saas,0.0,<1M,jobs
V0399,2025Q1,vertical_saas,0.0,<1M,jobs
V0399,2025Q2,vertical_saas,0.0,<1M,jobs
V0399,2025Q3,vertical_saas,0.0,<1M,jobs
V0399,2025Q4,vertical_saas,0.0,<1M,jobs
V0400,2023Q1,vertical_saas,,no_data,none
V0400,2023Q2,vertical_saas,,no_data,none
V0400,2023Q3,vertical_saas,,no_data,none
V0400,2023Q4,vertical_saas,,no_data,none
V0400,2024Q1,vertical_saas,,no_data,none
V0400,2024Q2,vertical_saas,,no_data,none
V0400,2024Q3,vertical_saas,,no_data,none
V0400,2024Q4,vertical_saas,,no_data,none
V0400,2025Q1,vertical_saas,,no_data,none
V0400,2025Q2,vertical_saas,,no_data,none
V0400,2025Q3,vertical_saas,,no_data,none
V0400,2025Q4,vertical_saas,,no_data,none
V0401,2023Q1,vertical_saas,,no_data,none
V0401,2023Q2,vertical_saas,,no_data,none
V0401,2023Q3,vertical_saas,,no_data,none
V0401,2023Q4,vertical_saas,,no_data,none
V0401,2024Q1,vertical_saas,,no_data,none
V0401,2024Q2,vertical_saas,,no_data,none
V0401,2024Q3,vertical_saas,,no_data,none
V0401,2024Q4,vertical_saas,,no_data,none
V0401,2025Q1,vertical_saas,,no_data,none
V0401,2025Q2,vertical_saas,,no_data,none
V0401,2025Q3,vertical_saas,,no_data,none
V0401,2025Q4,vertical_saas,,no_data,none
V0402,2023Q1,vertical_saas,0.160384,<1M,web
V0402,2023Q2,vertical_saas,0.189728,<1M,web
V0402,2023Q3,vertical_saas,0.1652,<1M,web
V0402,2023Q4,vertical_saas,0.192416,<1M,web
V0402,2024Q1,vertical_saas,0.227024,<1M,web
V0402,2024Q2,vertical_saas,0.193536,<1M,web
V0402,2024Q3,vertical_saas,0.18032,<1M,web
V0402,2024Q4,vertical_saas,0.205296,<1M,web
V0402,2025Q1,vertical_saas,0.199024,<1M,web
V0402,2025Q2,vertical_saas,0.219184,<1M,web
V0402,2025Q3,vertical_saas,0.191968,<1M,web
V0402,2025Q4,vertical_saas,0.229264,<1M,web
V0403,2023Q1,vertical_saas,0.501984,<1M,web
V0403,2023Q2,vertical_saas,0.47936,<1M,web
V0403,2023Q3,vertical_saas,0.452368,<1M,web
V0403,2023Q4,vertical_saas,0.51912,<1M,web
V0403,2024Q1,vertical_saas,0.562128,<1M,web
V0403,2024Q2,vertical_saas,0.828128,<1M,web
V0403,2024Q3,vertical_saas,0.77504,<1M,web
V0403,2024Q4,vertical_saas,1.099952,1-3M,web
V0403,2025Q1,vertical_saas,1.35072,1-3M,web
V0403,2025Q2,vertical_saas,1.552096,1-3M,web
V0403,2025Q3,vertical_saas,1.765008,1-3M,web
V0403,2025Q4,vertical_saas,1.796368,1-3M,web
V0404,2023Q1,vertical_saas,16.8,10-30M,jobs
V0404,2023Q2,vertical_saas,19.2,10-30M,jobs
V0404,2023Q3,vertical_saas,21.6,10-30M,jobs
V0404,2023Q4,vertical_saas,19.2,10-30M,jobs
V0404,2024Q1,vertical_saas,19.2,10-30M,jobs
V0404,2024Q2,vertical_saas,26.4,10-30M,jobs
V0404,2024Q3,vertical_saas,21.6,10-30M,jobs
V0404,2024Q4,vertical_saas,31.2,30-100M,jobs
V0404,2025Q1,vertical_saas,31.2,30-100M,jobs
V0404,2025Q2,vertical_saas,33.6,30-100M,jobs
V0404,2025Q3,vertical_saas,33.6,30-100M,jobs
V0404,2025Q4,vertical_saas,40.8,30-100M,jobs
V0405,2023Q1,vertical_saas,0.956068,<1M,spend
V0405,2023Q2,vertical_saas,1.000066,1-3M,spend
V0405,2023Q3,vertical_saas,1.183072,1-3M,spend
V0405,2023Q4,vertical_saas,1.23972,1-3M,spend
V0405,2024Q1,vertical_saas,0.9395219999999999,<1M,spend
V0405,2024Q2,vertical_saas,1.278668,1-3M,spend
V0405,2024Q3,vertical_saas,1.20851,1-3M,spend
V0405,2024Q4,vertical_saas,1.376644,1-3M,spend
V0405,2025Q1,vertical_saas,1.36516,1-3M,spend
V0405,2025Q2,vertical_saas,1.49353,1-3M,spend
V0405,2025Q3,vertical_saas,1.54619,1-3M,spend
V0405,2025Q4,vertical_saas,2.061334,1-3M,spend
V0406,2023Q1,vertical_saas,0.20384,<1M,web
V0406,2023Q2,vertical_saas,0.18536,<1M,web
V0406,2023Q3,vertical_saas,0.21896,<1M,web
V0406,2023Q4,vertical_saas,0.195328,<1M,web
V0406,2024Q1,vertical_saas,0.250992,<1M,web
V0406,2024Q2,vertical_saas,0.260064,<1M,web
V0406,2024Q3,vertical_saas,0.19712,<1M,web
V0406,2024Q4,vertical_saas,0.215488,<1M,web
V0406,2025Q1,vertical_saas,0.294448,<1M,web
V0406,2025Q2,vertical_saas,0.301952,<1M,web
V0406,2025Q3,vertical_saas,0.276752,<1M,web
V0406,2025Q4,vertical_saas,0.378112,<1M,web
V0407,2023Q1,vertical_saas,0.196112,<1M,web
V0407,2023Q2,vertical_saas,0.195664,<1M,web
V0407,2023Q3,vertical_saas,0.16856,<1M,web
V0407,2023Q4,vertical_saas,0.204736,<1M,web
V0407,2024Q1,vertical_saas,0.219072,<1M,web
V0407,2024Q2,vertical_saas,0.185136,<1M,web
V0407,2024Q3,vertical_saas,0.178416,<1M,web
V0407,2024Q4,vertical_saas,0.138544,<1M,web
V0407,2025Q1,vertical_saas,0.158928,<1M,web
V0407,2025Q2,vertical_saas,0.115248,<1M,web
V0407,2025Q3,vertical_saas,0.107744,<1M,web
V0407,2025Q4,vertical_saas,0.098672,<1M,web
V0408,2023Q1,vertical_saas,1.941004,1-3M,spend
V0408,2023Q2,vertical_saas,2.457468,1-3M,spend
V0408,2023Q3,vertical_saas,3.128508,3-10M,spend
V0408,2023Q4,vertical_saas,3.147368,3-10M,spend
V0408,2024Q1,vertical_saas,4.147842,3-10M,spend
V0408,2024Q2,vertical_saas,4.666446,3-10M,spend
V0408,2024Q3,vertical_saas,3.9906419999999994,3-10M,spend
V0408,2024Q4,vertical_saas,4.670632,3-10M,spend
V0408,2025Q1,vertical_saas,5.577188,3-10M,spend
V0408,2025Q2,vertical_saas,5.504378,3-10M,spend
V0408,2025Q3,vertical_saas,6.37062,3-10M,spend
V0408,2025Q4,vertical_saas,5.703674,3-10M,spend
V0409,2023Q1,vertical_saas,0.583408,<1M,web
V0409,2023Q2,vertical_saas,0.614992,<1M,web
V0409,2023Q3,vertical_saas,0.799568,<1M,web
V0409,2023Q4,vertical_saas,0.689696,<1M,web
V0409,2024Q1,vertical_saas,0.750512,<1M,web
V0409,2024Q2,vertical_saas,0.881888,<1M,web
V0409,2024Q3,vertical_saas,0.8596,<1M,web
V0409,2024Q4,vertical_saas,0.765408,<1M,web
V0409,2025Q1,vertical_saas,1.01472,1-3M,web
V0409,2025Q2,vertical_saas,1.12392,1-3M,web
V0409,2025Q3,vertical_saas,1.0976,1-3M,web
V0409,2025Q4,vertical_saas,1.075536,1-3M,web
V0410,2023Q1,vertical_saas,,no_data,none
V0410,2023Q2,vertical_saas,,no_data,none
V0410,2023Q3,vertical_saas,,no_data,none
V0410,2023Q4,vertical_saas,,no_data,none
V0410,2024Q1,vertical_saas,,no_data,none
V0410,2024Q2,vertical_saas,,no_data,none
V0410,2024Q3,vertical_saas,,no_data,none
V0410,2024Q4,vertical_saas,,no_data,none
V0410,2025Q1,vertical_saas,,no_data,none
V0410,2025Q2,vertical_saas,,no_data,none
V0410,2025Q3,vertical_saas,,no_data,none
V0410,2025Q4,vertical_saas,,no_data,none
V0411,2023Q1,vertical_saas,0.376992,<1M,web
V0411,2023Q2,vertical_saas,0.379568,<1M,web
V0411,2023Q3,vertical_saas,0.351456,<1M,web
V0411,2023Q4,vertical_saas,0.370048,<1M,web
V0411,2024Q1,vertical_saas,0.35728,<1M,web
V0411,2024Q2,vertical_saas,0.33208,<1M,web
V0411,2024Q3,vertical_saas,0.29512,<1M,web
V0411,2024Q4,vertical_saas,0.328384,<1M,web
V0411,2025Q1,vertical_saas,0.252896,<1M,web
V0411,2025Q2,vertical_saas,0.222656,<1M,web
V0411,2025Q3,vertical_saas,0.180656,<1M,web
V0411,2025Q4,vertical_saas,0.16576,<1M,web
V0412,2023Q1,vertical_saas,52.8,30-100M,jobs
V0412,2023Q2,vertical_saas,57.6,30-100M,jobs
V0412,2023Q3,vertical_saas,52.8,30-100M,jobs
V0412,2023Q4,vertical_saas,67.2,30-100M,jobs
V0412,2024Q1,vertical_saas,67.2,30-100M,jobs
V0412,2024Q2,vertical_saas,67.2,30-100M,jobs
V0412,2024Q3,vertical_saas,76.8,30-100M,jobs
V0412,2024Q4,vertical_saas,74.4,30-100M,jobs
V0412,2025Q1,vertical_saas,79.2,30-100M,jobs
V0412,2025Q2,vertical_saas,91.2,30-100M,jobs
V0412,2025Q3,vertical_saas,96.0,30-100M,jobs
V0412,2025Q4,vertical_saas,96.0,30-100M,jobs
V0413,2023Q1,vertical_saas,12.0,10-30M,jobs
V0413,2023Q2,vertical_saas,12.0,10-30M,jobs
V0413,2023Q3,vertical_saas,12.0,10-30M,jobs
V0413,2023Q4,vertical_saas,14.4,10-30M,jobs
V0413,2024Q1,vertical_saas,12.0,10-30M,jobs
V0413,2024Q2,vertical_saas,14.4,10-30M,jobs
V0413,2024Q3,vertical_saas,14.4,10-30M,jobs
V0413,2024Q4,vertical_saas,55.2,30-100M,jobs
V0413,2025Q1,vertical_saas,69.6,30-100M,jobs
V0413,2025Q2,vertical_saas,88.8,30-100M,jobs
V0413,2025Q3,vertical_saas,98.4,30-100M,jobs
V0413,2025Q4,vertical_saas,120.0,>100M,jobs
V0414,2023Q1,vertical_saas,1.9443,1-3M,spend
V0414,2023Q2,vertical_saas,1.973438,1-3M,spend
V0414,2023Q3,vertical_saas,2.518428,1-3M,spend
V0414,2023Q4,vertical_saas,2.0907419999999997,1-3M,spend
V0414,2024Q1,vertical_saas,2.304822,1-3M,spend
V0414,2024Q2,vertical_saas,2.53908,1-3M,spend
V0414,2024Q3,vertical_saas,2.712224,1-3M,spend
V0414,2024Q4,vertical_saas,2.92433,1-3M,spend
V0414,2025Q1,vertical_saas,2.682818,1-3M,spend
V0414,2025Q2,vertical_saas,3.6273019999999994,3-10M,spend
V0414,2025Q3,vertical_saas,3.584362,3-10M,spend
V0414,2025Q4,vertical_saas,3.216622,3-10M,spend
V0415,2023Q1,vertical_saas,3.9783160000000004,3-10M,spend
V0415,2023Q2,vertical_saas,4.012654,3-10M,spend
V0415,2023Q3,vertical_saas,0.0,<1M,jobs
V0415,2023Q4,vertical_saas,0.0,<1M,jobs
V0415,2024Q1,vertical_saas,0.0,<1M,jobs
V0415,2024Q2,vertical_saas,0.0,<1M,jobs
V0415,2024Q3,vertical_saas,0.0,<1M,jobs
V0415,2024Q4,vertical_saas,0.0,<1M,jobs
V0415,2025Q1,vertical_saas,0.0,<1M,jobs
V0415,2025Q2,vertical_saas,0.0,<1M,jobs
V0415,2025Q3,vertical_saas,0.0,<1M,jobs
V0415,2025Q4,vertical_saas,0.0,<1M,jobs
V0416,2023Q1,vertical_saas,16.8,10-30M,jobs
V0416,2023Q2,vertical_saas,16.8,10-30M,jobs
V0416,2023Q3,vertical_saas,19.2,10-30M,jobs
V0416,2023Q4,vertical_saas,21.6,10-30M,jobs
V0416,2024Q1,vertical_saas,21.6,10-30M,jobs
V0416,2024Q2,vertical_saas,21.6,10-30M,jobs
V0416,2024Q3,vertical_saas,24.0,10-30M,jobs
V0416,2024Q4,vertical_saas,26.4,10-30M,jobs
V0416,2025Q1,vertical_saas,24.0,10-30M,jobs
V0416,2025Q2,vertical_saas,24.0,10-30M,jobs
V0416,2025Q3,vertical_saas,28.8,10-30M,jobs
V0416,2025Q4,vertical_saas,28.8,10-30M,jobs
V0417,2023Q1,vertical_saas,9.6,3-10M,jobs
V0417,2023Q2,vertical_saas,9.6,3-10M,jobs
V0417,2023Q3,vertical_saas,9.6,3-10M,jobs
V0417,2023Q4,vertical_saas,9.6,3-10M,jobs
V0417,2024Q1,vertical_saas,12.0,10-30M,jobs
V0417,2024Q2,vertical_saas,9.6,3-10M,jobs
V0417,2024Q3,vertical_saas,9.6,3-10M,jobs
V0417,2024Q4,vertical_saas,9.6,3-10M,jobs
V0417,2025Q1,vertical_saas,0.0,<1M,jobs
V0417,2025Q2,vertical_saas,0.0,<1M,jobs
V0417,2025Q3,vertical_saas,0.0,<1M,jobs
V0417,2025Q4,vertical_saas,0.0,<1M,jobs
V0418,2023Q1,vertical_saas,26.4,10-30M,jobs
V0418,2023Q2,vertical_saas,33.6,30-100M,jobs
V0418,2023Q3,vertical_saas,28.8,10-30M,jobs
V0418,2023Q4,vertical_saas,79.2,30-100M,jobs
V0418,2024Q1,vertical_saas,96.0,30-100M,jobs
V0418,2024Q2,vertical_saas,105.6,>100M,jobs
V0418,2024Q3,vertical_saas,132.0,>100M,jobs
V0418,2024Q4,vertical_saas,146.4,>100M,jobs
V0418,2025Q1,vertical_saas,158.4,>100M,jobs
V0418,2025Q2,vertical_saas,194.4,>100M,jobs
V0418,2025Q3,vertical_saas,218.4,>100M,jobs
V0418,2025Q4,vertical_saas,278.4,>100M,jobs
V0419,2023Q1,vertical_saas,,no_data,none
V0419,2023Q2,vertical_saas,,no_data,none
V0419,2023Q3,vertical_saas,,no_data,none
V0419,2023Q4,vertical_saas,,no_data,none
V0419,2024Q1,vertical_saas,,no_data,none
V0419,2024Q2,vertical_saas,,no_data,none
V0419,2024Q3,vertical_saas,,no_data,none
V0419,2024Q4,vertical_saas,,no_data,none
V0419,2025Q1,vertical_saas,,no_data,none
V0419,2025Q2,vertical_saas,,no_data,none
V0419,2025Q3,vertical_saas,,no_data,none
V0419,2025Q4,vertical_saas,,no_data,none
V0420,2023Q1,vertical_saas,0.182448,<1M,web
V0420,2023Q2,vertical_saas,0.166992,<1M,web
V0420,2023Q3,vertical_saas,0.18144,<1M,web
V0420,2023Q4,vertical_saas,0.173264,<1M,web
V0420,2024Q1,vertical_saas,0.21168,<1M,web
V0420,2024Q2,vertical_saas,0.203728,<1M,web
V0420,2024Q3,vertical_saas,0.217168,<1M,web
V0420,2024Q4,vertical_saas,0.19544,<1M,web
V0420,2025Q1,vertical_saas,0.22344,<1M,web
V0420,2025Q2,vertical_saas,0.204624,<1M,web
V0420,2025Q3,vertical_saas,0.188384,<1M,web
V0420,2025Q4,vertical_saas,0.264096,<1M,web
V0421,2023Q1,ai_infrastructure,7.2,3-10M,jobs
V0421,2023Q2,ai_infrastructure,10.8,10-30M,jobs
V0421,2023Q3,ai_infrastructure,7.2,3-10M,jobs
V0421,2023Q4,ai_infrastructure,7.2,3-10M,jobs
V0421,2024Q1,ai_infrastructure,7.2,3-10M,jobs
V0421,2024Q2,ai_infrastructure,7.2,3-10M,jobs
V0421,2024Q3,ai_infrastructure,7.2,3-10M,jobs
V0421,2024Q4,ai_infrastructure,7.2,3-10M,jobs
V0421,2025Q1,ai_infrastructure,7.2,3-10M,jobs
V0421,2025Q2,ai_infrastructure,0.0,<1M,jobs
V0421,2025Q3,ai_infrastructure,0.0,<1M,jobs
V0421,2025Q4,ai_infrastructure,0.0,<1M,jobs
V0422,2023Q1,ai_infrastructure,0.27216,<1M,web
V0422,2023Q2,ai_infrastructure,0.19728,<1M,web
V0422,2023Q3,ai_infrastructure,0.22608,<1M,web
V0422,2023Q4,ai_infrastructure,0.28992,<1M,web
V0422,2024Q1,ai_infrastructure,0.28056,<1M,web
V0422,2024Q2,ai_infrastructure,0.294,<1M,web
V0422,2024Q3,ai_infrastructure,0.21096,<1M,web
V0422,2024Q4,ai_infrastructure,0.41832,<1M,web
V0422,2025Q1,ai_infrastructure,0.48936,<1M,web
V0422,2025Q2,ai_infrastructure,0.5088,<1M,web
V0422,2025Q3,ai_infrastructure,0.5076,<1M,web
V0422,2025Q4,ai_infrastructure,0.5868,<1M,web
V0423,2023Q1,ai_infrastructure,7.2,3-10M,jobs
V0423,2023Q2,ai_infrastructure,7.2,3-10M,jobs
V0423,2023Q3,ai_infrastructure,10.8,10-30M,jobs
V0423,2023Q4,ai_infrastructure,10.8,10-30M,jobs
V0423,2024Q1,ai_infrastructure,10.8,10-30M,jobs
V0423,2024Q2,ai_infrastructure,25.2,10-30M,jobs
V0423,2024Q3,ai_infrastructure,28.8,10-30M,jobs
V0423,2024Q4,ai_infrastructure,32.4,30-100M,jobs
V0423,2025Q1,ai_infrastructure,39.6,30-100M,jobs
V0423,2025Q2,ai_infrastructure,43.2,30-100M,jobs
V0423,2025Q3,ai_infrastructure,54.0,30-100M,jobs
V0423,2025Q4,ai_infrastructure,64.8,30-100M,jobs
V0424,2023Q1,ai_infrastructure,,no_data,none
V0424,2023Q2,ai_infrastructure,,no_data,none
V0424,2023Q3,ai_infrastructure,,no_data,none
V0424,2023Q4,ai_infrastructure,,no_data,none
V0424,2024Q1,ai_infrastructure,,no_data,none
V0424,2024Q2,ai_infrastructure,,no_data,none
V0424,2024Q3,ai_infrastructure,,no_data,none
V0424,2024Q4,ai_infrastructure,,no_data,none
V0424,2025Q1,ai_infrastructure,,no_data,none
V0424,2025Q2,ai_infrastructure,,no_data,none
V0424,2025Q3,ai_infrastructure,,no_data,none
V0424,2025Q4,ai_infrastructure,,no_data,none
V0425,2023Q1,ai_infrastructure,0.43296,<1M,web
V0425,2023Q2,ai_infrastructure,0.27288,<1M,web
V0425,2023Q3,ai_infrastructure,0.26808,<1M,web
V0425,2023Q4,ai_infrastructure,0.39288,<1M,web
V0425,2024Q1,ai_infrastructure,0.42768,<1M,web
V0425,2024Q2,ai_infrastructure,0.34992,<1M,web
V0425,2024Q3,ai_infrastructure,0.25368,<1M,web
V0425,2024Q4,ai_infrastructure,0.33,<1M,web
V0425,2025Q1,ai_infrastructure,0.26088,<1M,web
V0425,2025Q2,ai_infrastructure,0.44448,<1M,web
V0425,2025Q3,ai_infrastructure,0.40872,<1M,web
V0425,2025Q4,ai_infrastructure,0.38376,<1M,web
V0426,2023Q1,ai_infrastructure,0.21504,<1M,web
V0426,2023Q2,ai_infrastructure,0.23592,<1M,web
V0426,2023Q3,ai_infrastructure,0.24912,<1M,web
V0426,2023Q4,ai_infrastructure,0.28632,<1M,web
V0426,2024Q1,ai_infrastructure,0.28776,<1M,web
V0426,2024Q2,ai_infrastructure,0.21456,<1M,web
V0426,2024Q3,ai_infrastructure,0.21192,<1M,web
V0426,2024Q4,ai_infrastructure,0.18984,<1M,web
V0426,2025Q1,ai_infrastructure,0.24984,<1M,web
V0426,2025Q2,ai_infrastructure,0.23184,<1M,web
V0426,2025Q3,ai_infrastructure,0.1758,<1M,web
V0426,2025Q4,ai_infrastructure,0.22704,<1M,web
V0427,2023Q1,ai_infrastructure,,no_data,none
V0427,2023Q2,ai_infrastructure,,no_data,none
V0427,2023Q3,ai_infrastructure,,no_data,none
V0427,2023Q4,ai_infrastructure,,no_data,none
V0427,2024Q1,ai_infrastructure,,no_data,none
V0427,2024Q2,ai_infrastructure,,no_data,none
V0427,2024Q3,ai_infrastructure,,no_data,none
V0427,2024Q4,ai_infrastructure,,no_data,none
V0427,2025Q1,ai_infrastructure,,no_data,none
V0427,2025Q2,ai_infrastructure,,no_data,none
V0427,2025Q3,ai_infrastructure,,no_data,none
V0427,2025Q4,ai_infrastructure,,no_data,none
V0428,2023Q1,ai_infrastructure,28.8,10-30M,jobs
V0428,2023Q2,ai_infrastructure,32.4,30-100M,jobs
V0428,2023Q3,ai_infrastructure,28.8,10-30M,jobs
V0428,2023Q4,ai_infrastructure,36.0,30-100M,jobs
V0428,2024Q1,ai_infrastructure,32.4,30-100M,jobs
V0428,2024Q2,ai_infrastructure,46.8,30-100M,jobs
V0428,2024Q3,ai_infrastructure,43.2,30-100M,jobs
V0428,2024Q4,ai_infrastructure,39.6,30-100M,jobs
V0428,2025Q1,ai_infrastructure,104.4,>100M,jobs
V0428,2025Q2,ai_infrastructure,126.0,>100M,jobs
V0428,2025Q3,ai_infrastructure,158.4,>100M,jobs
V0428,2025Q4,ai_infrastructure,183.6,>100M,jobs
V0429,2023Q1,ai_infrastructure,0.25008,<1M,web
V0429,2023Q2,ai_infrastructure,0.18,<1M,web
V0429,2023Q3,ai_infrastructure,0.22584,<1M,web
V0429,2023Q4,ai_infrastructure,0.21624,<1M,web
V0429,2024Q1,ai_infrastructure,0.2112,<1M,web
V0429,2024Q2,ai_infrastructure,0.24888,<1M,web
V0429,2024Q3,ai_infrastructure,0.27672,<1M,web
V0429,2024Q4,ai_infrastructure,0.29736,<1M,web
V0429,2025Q1,ai_infrastructure,0.38256,<1M,web
V0429,2025Q2,ai_infrastructure,0.28632,<1M,web
V0429,2025Q3,ai_infrastructure,0.35112,<1M,web
V0429,2025Q4,ai_infrastructure,0.38472,<1M,web
V0430,2023Q1,ai_infrastructure,,no_data,none
V0430,2023Q2,ai_infrastructure,,no_data,none
V0430,2023Q3,ai_infrastructure,,no_data,none
V0430,2023Q4,ai_infrastructure,,no_data,none
V0430,2024Q1,ai_infrastructure,,no_data,none
V0430,2024Q2,ai_infrastructure,,no_data,none
V0430,2024Q3,ai_infrastructure,,no_data,none
V0430,2024Q4,ai_infrastructure,,no_data,none
V0430,2025Q1,ai_infrastructure,,no_data,none
V0430,2025Q2,ai_infrastructure,,no_data,none
V0430,2025Q3,ai_infrastructure,,no_data,none
V0430,2025Q4,ai_infrastructure,,no_data,none
V0431,2023Q1,ai_infrastructure,,no_data,none
V0431,2023Q2,ai_infrastructure,,no_data,none
V0431,2023Q3,ai_infrastructure,,no_data,none
V0431,2023Q4,ai_infrastructure,,no_data,none
V0431,2024Q1,ai_infrastructure,,no_data,none
V0431,2024Q2,ai_infrastructure,,no_data,none
V0431,2024Q3,ai_infrastructure,,no_data,none
V0431,2024Q4,ai_infrastructure,,no_data,none
V0431,2025Q1,ai_infrastructure,,no_data,none
V0431,2025Q2,ai_infrastructure,,no_data,none
V0431,2025Q3,ai_infrastructure,,no_data,none
V0431,2025Q4,ai_infrastructure,,no_data,none
V0432,2023Q1,ai_infrastructure,,no_data,none
V0432,2023Q2,ai_infrastructure,,no_data,none
V0432,2023Q3,ai_infrastructure,,no_data,none
V0432,2023Q4,ai_infrastructure,,no_data,none
V0432,2024Q1,ai_infrastructure,,no_data,none
V0432,2024Q2,ai_infrastructure,,no_data,none
V0432,2024Q3,ai_infrastructure,,no_data,none
V0432,2024Q4,ai_infrastructure,,no_data,none
V0432,2025Q1,ai_infrastructure,,no_data,none
V0432,2025Q2,ai_infrastructure,,no_data,none
V0432,2025Q3,ai_infrastructure,,no_data,none
V0432,2025Q4,ai_infrastructure,,no_data,none
V0433,2023Q1,ai_infrastructure,43.2,30-100M,jobs
V0433,2023Q2,ai_infrastructure,50.4,30-100M,jobs
V0433,2023Q3,ai_infrastructure,57.6,30-100M,jobs
V0433,2023Q4,ai_infrastructure,57.6,30-100M,jobs
V0433,2024Q1,ai_infrastructure,64.8,30-100M,jobs
V0433,2024Q2,ai_infrastructure,61.2,30-100M,jobs
V0433,2024Q3,ai_infrastructure,75.6,30-100M,jobs
V0433,2024Q4,ai_infrastructure,82.8,30-100M,jobs
V0433,2025Q1,ai_infrastructure,79.2,30-100M,jobs
V0433,2025Q2,ai_infrastructure,82.8,30-100M,jobs
V0433,2025Q3,ai_infrastructure,93.6,30-100M,jobs
V0433,2025Q4,ai_infrastructure,108.0,>100M,jobs
V0434,2023Q1,ai_infrastructure,,no_data,none
V0434,2023Q2,ai_infrastructure,,no_data,none
V0434,2023Q3,ai_infrastructure,,no_data,none
V0434,2023Q4,ai_infrastructure,,no_data,none
V0434,2024Q1,ai_infrastructure,,no_data,none
V0434,2024Q2,ai_infrastructure,,no_data,none
V0434,2024Q3,ai_infrastructure,,no_data,none
V0434,2024Q4,ai_infrastructure,,no_data,none
V0434,2025Q1,ai_infrastructure,,no_data,none
V0434,2025Q2,ai_infrastructure,,no_data,none
V0434,2025Q3,ai_infrastructure,,no_data,none
V0434,2025Q4,ai_infrastructure,,no_data,none
V0435,2023Q1,ai_infrastructure,,no_data,none
V0435,2023Q2,ai_infrastructure,,no_data,none
V0435,2023Q3,ai_infrastructure,,no_data,none
V0435,2023Q4,ai_infrastructure,,no_data,none
V0435,2024Q1,ai_infrastructure,,no_data,none
V0435,2024Q2,ai_infrastructure,,no_data,none
V0435,2024Q3,ai_infrastructure,,no_data,none
V0435,2024Q4,ai_infrastructure,,no_data,none
V0435,2025Q1,ai_infrastructure,,no_data,none
V0435,2025Q2,ai_infrastructure,,no_data,none
V0435,2025Q3,ai_infrastructure,,no_data,none
V0435,2025Q4,ai_infrastructure,,no_data,none
V0436,2023Q1,ai_infrastructure,1.698618,1-3M,spend
V0436,2023Q2,ai_infrastructure,1.533278,1-3M,spend
V0436,2023Q3,ai_infrastructure,1.9267579999999997,1-3M,spend
V0436,2023Q4,ai_infrastructure,1.859964,1-3M,spend
V0436,2024Q1,ai_infrastructure,2.445612,1-3M,spend
V0436,2024Q2,ai_infrastructure,2.094736,1-3M,spend
V0436,2024Q3,ai_infrastructure,1.9304279999999998,1-3M,spend
V0436,2024Q4,ai_infrastructure,2.0659959999999997,1-3M,spend
V0436,2025Q1,ai_infrastructure,3.002194,3-10M,spend
V0436,2025Q2,ai_infrastructure,3.074462,3-10M,spend
V0436,2025Q3,ai_infrastructure,3.079056,3-10M,spend
V0436,2025Q4,ai_infrastructure,3.55745,3-10M,spend
V0437,2023Q1,ai_infrastructure,,no_data,none
V0437,2023Q2,ai_infrastructure,,no_data,none
V0437,2023Q3,ai_infrastructure,,no_data,none
V0437,2023Q4,ai_infrastructure,,no_data,none
V0437,2024Q1,ai_infrastructure,,no_data,none
V0437,2024Q2,ai_infrastructure,,no_data,none
V0437,2024Q3,ai_infrastructure,,no_data,none
V0437,2024Q4,ai_infrastructure,,no_data,none
V0437,2025Q1,ai_infrastructure,,no_data,none
V0437,2025Q2,ai_infrastructure,,no_data,none
V0437,2025Q3,ai_infrastructure,,no_data,none
V0437,2025Q4,ai_infrastructure,,no_data,none
V0438,2023Q1,ai_infrastructure,7.256714,3-10M,spend
V0438,2023Q2,ai_infrastructure,7.312396000000001,3-10M,spend
V0438,2023Q3,ai_infrastructure,7.84668,3-10M,spend
V0438,2023Q4,ai_infrastructure,9.604484,3-10M,spend
V0438,2024Q1,ai_infrastructure,10.027766,10-30M,spend
V0438,2024Q2,ai_infrastructure,12.5515,10-30M,spend
V0438,2024Q3,ai_infrastructure,14.278448,10-30M,spend
V0438,2024Q4,ai_infrastructure,13.591334,10-30M,spend
V0438,2025Q1,ai_infrastructure,19.501814,10-30M,spend
V0438,2025Q2,ai_infrastructure,17.177792,10-30M,spend
