vendor_id,quarter,arr_m,headcount,growth
V0368,2025Q3,15.869226,75,0.034564
V0368,2025Q4,16.573198,79,0.044361
V0369,2023Q1,44.650369,214,0.070151
V0369,2023Q2,46.835528,223,0.048939
V0369,2023Q3,49.378401,232,0.054294
V0369,2023Q4,51.795389,242,0.048948
V0369,2024Q1,54.401069,252,0.050307
V0369,2024Q2,56.002314,262,0.029434
V0369,2024Q3,57.956598,273,0.034896
V0369,2024Q4,61.795250,284,0.066233
V0369,2025Q1,66.160114,295,0.070634
V0369,2025Q2,68.317692,307,0.032611
V0369,2025Q3,70.302257,320,0.029049
V0369,2025Q4,71.365355,333,0.015122
V0370,2023Q1,3.753420,17,0.034389
V0370,2023Q2,3.815197,18,0.016459
V0370,2023Q3,3.973484,18,0.041489
V0370,2023Q4,4.223401,19,0.062896
V0370,2024Q1,4.470320,20,0.058464
V0370,2024Q2,4.665112,21,0.043575
V0370,2024Q3,4.893348,22,0.048924
V0370,2024Q4,5.055038,23,0.033043
V0370,2025Q1,5.365498,24,0.061416
V0370,2025Q2,5.911126,25,0.101692
V0370,2025Q3,6.034884,27,0.020936
V0370,2025Q4,6.289276,28,0.042154
V0371,2023Q1,3.249861,15,0.053522
V0371,2023Q2,3.400033,15,0.046209
V0371,2023Q3,3.460903,16,0.017903
V0371,2023Q4,3.572908,17,0.032363
V0371,2024Q1,3.691173,18,0.033101
V0371,2024Q2,3.833529,19,0.038566
V0371,2024Q3,3.999698,20,0.043346
V0371,2024Q4,4.146098,21,0.036603
V0371,2025Q1,4.516390,22,0.089311
V0371,2025Q2,4.717679,23,0.044569
V0371,2025Q3,4.903714,24,0.039434
V0371,2025Q4,4.996907,25,0.019005
V0372,2023Q1,21.398595,114,0.018902
V0372,2023Q2,21.458161,116,0.002784
V0372,2023Q3,21.131213,119,-0.015237
V0372,2023Q4,21.413492,121,0.013358
V0372,2024Q1,21.465594,123,0.002433
V0372,2024Q2,21.978348,123,0.023887
V0372,2024Q3,21.573333,116,-0.018428
V0372,2024Q4,19.934990,109,-0.075943
V0372,2025Q1,18.563812,102,-0.068782
V0372,2025Q2,16.765158,96,-0.096890
V0372,2025Q3,15.860552,91,-0.053957
V0372,2025Q4,14.598213,85,-0.079590
V0373,2023Q1,7.780194,75,0.105102
V0373,2023Q2,8.932005,82,0.148044
V0373,2023Q3,10.108628,89,0.131731
V0373,2023Q4,11.431908,98,0.130906
V0373,2024Q1,12.614144,107,0.103415
V0373,2024Q2,13.838272,118,0.097044
V0373,2024Q3,15.173779,129,0.096508
V0373,2024Q4,16.961842,141,0.117839
V0373,2025Q1,18.440583,155,0.087180
V0373,2025Q2,20.282943,170,0.099908
V0373,2025Q3,23.437553,186,0.155530
V0373,2025Q4,25.937192,204,0.106651
V0374,2023Q1,8.215048,49,0.063047
V0374,2023Q2,8.677503,51,0.056294
V0374,2023Q3,9.251360,52,0.066132
V0374,2023Q4,9.564285,54,0.033825
V0374,2024Q1,9.862655,67,0.031196
V0374,2024Q2,10.902759,82,0.105459
V0374,2024Q3,13.335669,102,0.223146
V0374,2024Q4,16.479726,126,0.235763
V0374,2025Q1,20.282156,155,0.230734
V0374,2025Q2,25.118466,192,0.238451
V0374,2025Q3,30.385406,237,0.209684
V0374,2025Q4,35.928228,294,0.182417
V0375,2023Q1,10.009332,61,0.046442
V0375,2023Q2,10.454173,63,0.044443
V0375,2023Q3,11.469917,66,0.097162
V0375,2023Q4,12.526877,69,0.092151
V0375,2024Q1,13.508199,72,0.078337
V0375,2024Q2,14.173762,76,0.049271
V0375,2024Q3,14.960093,79,0.055478
V0375,2024Q4,15.795999,82,0.055876
V0375,2025Q1,16.527716,86,0.046323
V0375,2025Q2,17.772665,90,0.075325
V0375,2025Q3,19.130076,94,0.076376
V0375,2025Q4,20.530739,98,0.073218
V0376,2023Q1,4.262131,20,0.065346
V0376,2023Q2,4.515900,21,0.059540
V0376,2023Q3,4.700579,21,0.040895
V0376,2023Q4,4.931353,22,0.049095
V0376,2024Q1,5.165209,23,0.047422
V0376,2024Q2,5.358353,24,0.037393
V0376,2024Q3,5.559243,25,0.037491
V0376,2024Q4,5.872340,26,0.056320
V0376,2025Q1,6.208582,30,0.057259
V0376,2025Q2,6.594801,33,0.062207
V0376,2025Q3,7.318340,38,0.109714
V0376,2025Q4,8.238471,43,0.125729
V0377,2023Q1,5.503319,18,0.013908
V0377,2023Q2,5.390949,18,-0.020419
V0377,2023Q3,5.356115,19,-0.006462
V0377,2023Q4,5.447071,22,0.016982
V0377,2024Q1,5.783288,25,0.061724
V0377,2024Q2,6.700593,28,0.158613
V0377,2024Q3,7.699806,32,0.149123
V0377,2024Q4,8.799194,36,0.142781
V0377,2025Q1,10.105415,41,0.148448
V0377,2025Q2,11.470516,47,0.135086
V0377,2025Q3,13.438258,53,0.171548
V0377,2025Q4,15.370273,61,0.143770
V0378,2023Q1,2.234284,12,0.202210
V0378,2023Q2,2.634622,14,0.179179
V0378,2023Q3,3.066045,16,0.163751
V0378,2023Q4,3.627027,16,0.182966
V0378,2024Q1,4.151958,16,0.144728
V0378,2024Q2,4.169422,16,0.004206
V0378,2024Q3,4.235504,16,0.015849
V0378,2024Q4,4.212474,16,-0.005437
V0378,2025Q1,4.317693,16,0.024978
V0378,2025Q2,4.277818,16,-0.009235
V0378,2025Q3,4.233394,16,-0.010385
V0378,2025Q4,4.173794,16,-0.014079
V0379,2023Q1,2.038269,8,0.051683
V0379,2023Q2,2.173014,9,0.066108
V0379,2023Q3,2.267153,9,0.043322
V0379,2023Q4,2.463366,10,0.086546
V0379,2024Q1,2.648125,10,0.075003
V0379,2024Q2,2.836117,11,0.070990
V0379,2024Q3,2.968816,11,0.046789
V0379,2024Q4,3.113688,12,0.048798
V0379,2025Q1,3.328170,13,0.068884
V0379,2025Q2,3.464874,13,0.041075
V0379,2025Q3,3.580517,14,0.033376
V0379,2025Q4,3.676271,15,0.026743
V0380,2023Q1,9.460612,42,0.081672
V0380,2023Q2,10.022497,45,0.059392
V0380,2023Q3,10.997151,48,0.097247
V0380,2023Q4,11.636878,51,0.058172
V0380,2024Q1,12.298011,54,0.056814
V0380,2024Q2,13.083636,58,0.063882
V0380,2024Q3,13.693980,62,0.046649
V0380,2024Q4,13.900729,66,0.015098
V0380,2025Q1,14.304738,71,0.029064
V0380,2025Q2,14.999804,76,0.048590
V0380,2025Q3,15.596981,81,0.039812
V0380,2025Q4,16.528799,87,0.059743
V0381,2023Q1,8.340025,60,0.198279
V0381,2023Q2,10.079879,71,0.208615
V0381,2023Q3,11.962109,84,0.186731
V0381,2023Q4,14.048254,99,0.174396
V0381,2024Q1,16.847752,116,0.199277
V0381,2024Q2,19.922919,137,0.182527
V0381,2024Q3,23.781717,137,0.193686
V0381,2024Q4,26.286638,136,0.105330
V0381,2025Q1,26.186130,135,-0.003824
V0381,2025Q2,26.157397,135,-0.001097
V0381,2025Q3,24.909807,134,-0.047695
V0381,2025Q4,24.189948,133,-0.028899
V0382,2023Q1,10.024914,46,0.083655
V0382,2023Q2,10.883939,49,0.085689
V0382,2023Q3,12.026591,53,0.104985
V0382,2023Q4,13.080468,57,0.087629
V0382,2024Q1,13.930202,61,0.064962
V0382,2024Q2,15.143748,66,0.087116
V0382,2024Q3,16.998842,70,0.122499
V0382,2024Q4,18.543651,75,0.090877
V0382,2025Q1,20.624926,81,0.112237
V0382,2025Q2,22.461132,87,0.089028
V0382,2025Q3,23.611264,93,0.051205
V0382,2025Q4,24.653416,100,0.044138
V0383,2023Q1,7.201592,35,0.177515
V0383,2023Q2,8.393310,41,0.165480
V0383,2023Q3,9.845717,49,0.173043
V0383,2023Q4,11.837796,57,0.202329
V0383,2024Q1,14.055279,67,0.187322
V0383,2024Q2,16.401739,79,0.166945
V0383,2024Q3,19.327404,93,0.178375
V0383,2024Q4,22.423407,109,0.160187
V0383,2025Q1,26.412883,128,0.177916
V0383,2025Q2,31.604128,128,0.196542
V0383,2025Q3,35.724883,128,0.130387
V0383,2025Q4,35.579317,128,-0.004075
V0384,2023Q1,0.807817,4,0.020146
V0384,2023Q2,0.861011,4,0.065849
V0384,2023Q3,0.951055,5,0.104580
V0384,2023Q4,1.024247,5,0.076959
V0384,2024Q1,1.046169,5,0.021403
V0384,2024Q2,1.068590,5,0.021432
V0384,2024Q3,1.075034,6,0.006031
V0384,2024Q4,1.063955,6,-0.010306
V0384,2025Q1,1.081285,6,0.016287
V0384,2025Q2,1.112770,6,0.029118
V0384,2025Q3,1.141909,7,0.026186
V0384,2025Q4,1.209890,7,0.059533
V0385,2023Q1,12.564246,59,-0.000211
V0385,2023Q2,12.631919,61,0.005386
V0385,2023Q3,12.613620,62,-0.001449
V0385,2023Q4,12.837490,64,0.017748
V0385,2024Q1,13.043014,66,0.016010
V0385,2024Q2,13.159062,67,0.008897
V0385,2024Q3,13.452509,69,0.022300
V0385,2024Q4,13.898362,71,0.033143
V0385,2025Q1,14.371025,72,0.034009
V0385,2025Q2,15.117662,90,0.051954
V0385,2025Q3,16.465105,111,0.089130
V0385,2025Q4,20.484347,138,0.244107
V0386,2023Q1,3.800254,17,0.046488
V0386,2023Q2,3.807996,18,0.002037
V0386,2023Q3,3.974284,18,0.043668
V0386,2023Q4,4.136859,19,0.040907
V0386,2024Q1,4.370964,20,0.056590
V0386,2024Q2,4.619962,21,0.056966
V0386,2024Q3,4.915876,22,0.064051
V0386,2024Q4,5.307530,23,0.079671
V0386,2025Q1,5.655541,24,0.065569
V0386,2025Q2,6.061289,25,0.071743
V0386,2025Q3,6.260912,26,0.032934
V0386,2025Q4,6.396804,28,0.021705
V0387,2023Q1,10.843306,40,0.127399
V0387,2023Q2,12.239014,46,0.128716
V0387,2023Q3,14.071414,52,0.149718
V0387,2023Q4,15.989446,60,0.136307
V0387,2024Q1,17.813965,69,0.114108
V0387,2024Q2,19.409746,78,0.089580
V0387,2024Q3,21.982780,90,0.132564
V0387,2024Q4,24.523785,103,0.115591
V0387,2025Q1,27.877200,117,0.136741
V0387,2025Q2,32.076933,117,0.150651
V0387,2025Q3,34.439870,115,0.073665
V0387,2025Q4,33.879597,114,-0.016268
V0388,2023Q1,1.775208,14,0.073755
V0388,2023Q2,1.870976,15,0.053948
V0388,2023Q3,2.001079,16,0.069537
V0388,2023Q4,2.154594,17,0.076716
V0388,2024Q1,2.326860,19,0.079953
V0388,2024Q2,2.537169,20,0.090383
V0388,2024Q3,2.715527,22,0.070298
V0388,2024Q4,2.835167,23,0.044058
V0388,2025Q1,2.934642,25,0.035086
V0388,2025Q2,3.156103,27,0.075464
V0388,2025Q3,3.328951,29,0.054766
V0388,2025Q4,3.523014,31,0.058296
V0389,2023Q1,4.647575,32,0.077819
V0389,2023Q2,4.924051,35,0.059488
V0389,2023Q3,5.061055,38,0.027823
V0389,2023Q4,5.431573,41,0.073210
V0389,2024Q1,5.786989,44,0.065435
V0389,2024Q2,6.021233,48,0.040478
V0389,2024Q3,6.308786,52,0.047757
V0389,2024Q4,6.720609,56,0.065278
V0389,2025Q1,6.946660,61,0.033635
V0389,2025Q2,7.363503,65,0.060006
V0389,2025Q3,7.883071,71,0.070560
V0389,2025Q4,8.551102,76,0.084743
V0390,2023Q1,3.221282,13,0.017212
V0390,2023Q2,3.316214,13,0.029470
V0390,2023Q3,3.412636,14,0.029076
V0390,2023Q4,3.651767,17,0.070072
V0390,2024Q1,4.065030,21,0.113168
V0390,2024Q2,5.030038,26,0.237392
V0390,2024Q3,6.203637,32,0.233318
V0390,2024Q4,7.413212,39,0.194978
V0390,2025Q1,9.089253,48,0.226088
V0390,2025Q2,11.063644,58,0.217223
V0390,2025Q3,13.198987,72,0.193005
V0390,2025Q4,16.078426,88,0.218156
V0391,2023Q1,46.567034,236,0.096771
V0391,2023Q2,50.856123,260,0.092106
V0391,2023Q3,55.054944,286,0.082563
V0391,2023Q4,59.572448,314,0.082054
V0391,2024Q1,66.283655,346,0.112656
V0391,2024Q2,73.397681,380,0.107327
V0391,2024Q3,81.578015,418,0.111452
V0391,2024Q4,91.089578,459,0.116595
V0391,2025Q1,95.552493,505,0.048995
V0391,2025Q2,102.921917,555,0.077124
V0391,2025Q3,113.140385,611,0.099284
V0391,2025Q4,124.841099,671,0.103418
V0392,2023Q1,13.955829,54,0.166587
V0392,2023Q2,16.298713,63,0.167879
V0392,2023Q3,19.054999,72,0.169111
V0392,2023Q4,21.683599,83,0.137948
V0392,2024Q1,24.951350,96,0.150701
V0392,2024Q2,29.455332,111,0.180511
V0392,2024Q3,34.384786,128,0.167354
V0392,2024Q4,40.810615,147,0.186880
V0392,2025Q1,48.441923,170,0.186993
V0392,2025Q2,57.463105,171,0.186227
V0392,2025Q3,63.545097,171,0.105842
V0392,2025Q4,62.972217,172,-0.009015
V0393,2023Q1,4.143533,24,0.005291
V0393,2023Q2,4.100998,24,-0.010265
V0393,2023Q3,4.142488,25,0.010117
V0393,2023Q4,4.324394,26,0.043912
V0393,2024Q1,4.497850,26,0.040111
V0393,2024Q2,4.702285,27,0.045452
V0393,2024Q3,4.914393,28,0.045107
V0393,2024Q4,5.144444,34,0.046812
V0393,2025Q1,5.667320,42,0.101639
V0393,2025Q2,7.047752,52,0.243577
V0393,2025Q3,8.812844,63,0.250447
V0393,2025Q4,10.910840,78,0.238061
V0394,2023Q1,8.071373,56,0.054776
V0394,2023Q2,8.534727,60,0.057407
V0394,2023Q3,8.957997,65,0.049594
V0394,2023Q4,9.708221,70,0.083749
V0394,2024Q1,10.690773,75,0.101208
V0394,2024Q2,11.475529,81,0.073405
V0394,2024Q3,12.346408,87,0.075890
V0394,2024Q4,13.169142,94,0.066637
V0394,2025Q1,13.746286,101,0.043826
V0394,2025Q2,14.344674,109,0.043531
V0394,2025Q3,15.291720,117,0.066021
V0394,2025Q4,16.544156,126,0.081903
V0395,2023Q1,17.661804,92,0.009215
V0395,2023Q2,17.473481,93,-0.010663
V0395,2023Q3,16.848859,93,-0.035747
V0395,2023Q4,16.585411,93,-0.015636
V0395,2024Q1,16.368620,93,-0.013071
V0395,2024Q2,16.086856,94,-0.017214
V0395,2024Q3,15.742835,94,-0.021385
V0395,2024Q4,15.413645,94,-0.020910
V0395,2025Q1,14.863889,86,-0.035667
V0395,2025Q2,13.726936,79,-0.076491
V0395,2025Q3,12.391149,72,-0.097311
V0395,2025Q4,10.845002,51,-0.124778
V0396,2023Q1,6.071519,45,0.120733
V0396,2023Q2,6.967590,50,0.147586
V0396,2023Q3,7.753576,55,0.112806
V0396,2023Q4,8.539205,62,0.101325
V0396,2024Q1,9.356404,69,0.095700
V0396,2024Q2,10.151526,70,0.084981
V0396,2024Q3,10.971410,71,0.080765
V0396,2024Q4,11.087833,72,0.010611
V0396,2025Q1,11.252741,73,0.014873
V0396,2025Q2,11.440531,75,0.016688
V0396,2025Q3,11.577968,76,0.012013
V0396,2025Q4,12.083332,77,0.043649
V0397,2023Q1,27.975577,155,0.023292
V0397,2023Q2,28.096816,161,0.004334
V0397,2023Q3,28.341204,168,0.008698
V0397,2023Q4,29.136086,175,0.028047
V0397,2024Q1,30.226511,182,0.037425
V0397,2024Q2,31.568703,189,0.044404
V0397,2024Q3,32.640861,197,0.033963
V0397,2024Q4,34.131339,205,0.045663
V0397,2025Q1,35.902858,213,0.051903
V0397,2025Q2,36.700204,222,0.022208
V0397,2025Q3,38.133499,231,0.039054
V0397,2025Q4,39.957790,240,0.047840
V0398,2023Q1,3.116917,19,0.031425
V0398,2023Q2,3.296035,20,0.057467
V0398,2023Q3,3.582503,21,0.086913
V0398,2023Q4,3.739193,22,0.043738
V0398,2024Q1,3.902198,23,0.043594
V0398,2024Q2,4.145681,24,0.062396
V0398,2024Q3,4.421088,25,0.066432
V0398,2024Q4,4.759326,26,0.076505
V0398,2025Q1,5.175167,27,0.087374
V0398,2025Q2,5.337869,27,0.031439
V0398,2025Q3,5.341143,24,0.000613
V0398,2025Q4,4.601081,22,-0.138559
V0399,2023Q1,19.985362,76,0.052514
V0399,2023Q2,21.401995,82,0.070884
V0399,2023Q3,22.431411,90,0.048099
V0399,2023Q4,24.813557,90,0.106197
V0399,2024Q1,26.269638,91,0.058681
V0399,2024Q2,26.407541,91,0.005250
V0399,2024Q3,25.933215,92,-0.017962
V0399,2024Q4,25.475336,92,-0.017656
V0399,2025Q1,25.984119,93,0.019972
V0399,2025Q2,26.442451,93,0.017639
V0399,2025Q3,26.139805,94,-0.011445
V0399,2025Q4,25.801443,94,-0.012944
V0400,2023Q1,1.071984,6,0.090471
V0400,2023Q2,1.147701,7,0.070632
V0400,2023Q3,1.230020,7,0.071725
V0400,2023Q4,1.333995,7,0.084532
V0400,2024Q1,1.490545,8,0.117354
V0400,2024Q2,1.638519,8,0.099275
V0400,2024Q3,1.730515,9,0.056146
V0400,2024Q4,1.793054,9,0.036138
V0400,2025Q1,1.935931,10,0.079684
V0400,2025Q2,2.082514,10,0.075717
V0400,2025Q3,2.139566,11,0.027396
V0400,2025Q4,2.206448,12,0.031259
V0401,2023Q1,146.819662,566,0.065403
V0401,2023Q2,158.786731,607,0.081509
V0401,2023Q3,173.097216,651,0.090124
V0401,2023Q4,191.743005,698,0.107719
V0401,2024Q1,201.762032,749,0.052252
V0401,2024Q2,215.483373,803,0.068008
V0401,2024Q3,229.696026,861,0.065957
V0401,2024Q4,240.686175,924,0.047846
V0401,2025Q1,259.148160,991,0.076706
V0401,2025Q2,271.569771,1062,0.047932
V0401,2025Q3,280.353285,1139,0.032343
V0401,2025Q4,304.029266,1222,0.084451
V0402,2023Q1,3.792005,26,0.070600
V0402,2023Q2,4.127724,28,0.088533
V0402,2023Q3,4.316771,29,0.045799
V0402,2023Q4,4.650447,31,0.077298
V0402,2024Q1,4.965719,33,0.067794
V0402,2024Q2,5.321804,34,0.071709
V0402,2024Q3,5.742678,36,0.079085
V0402,2024Q4,6.198661,38,0.079403
V0402,2025Q1,6.565792,40,0.059227
V0402,2025Q2,6.936575,42,0.056472
V0402,2025Q3,7.343468,45,0.058659
V0402,2025Q4,7.913173,47,0.077580
V0403,2023Q1,3.611334,27,0.098257
V0403,2023Q2,3.847965,29,0.065524
V0403,2023Q3,4.276222,31,0.111295
V0403,2023Q4,4.705170,33,0.100310
V0403,2024Q1,5.271136,35,0.120286
V0403,2024Q2,5.749015,38,0.090660
V0403,2024Q3,6.410455,40,0.115053
V0403,2024Q4,7.058132,43,0.101035
V0403,2025Q1,7.721445,46,0.093978
V0403,2025Q2,8.425921,49,0.091236
V0403,2025Q3,8.686082,53,0.030876
V0403,2025Q4,8.867508,56,0.020887
V0404,2023Q1,14.178175,63,0.086150
V0404,2023Q2,15.325298,68,0.080908
V0404,2023Q3,16.845893,74,0.099221
V0404,2023Q4,18.513008,80,0.098963
V0404,2024Q1,20.672258,87,0.116634
V0404,2024Q2,22.460241,94,0.086492
V0404,2024Q3,24.539544,102,0.092577
V0404,2024Q4,26.466255,111,0.078515
V0404,2025Q1,28.005234,120,0.058149
V0404,2025Q2,29.006897,130,0.035767
V0404,2025Q3,30.691831,141,0.058087
V0404,2025Q4,32.306716,153,0.052616
V0405,2023Q1,7.814512,40,0.045091
V0405,2023Q2,8.069497,43,0.032630
V0405,2023Q3,8.916682,46,0.104986
V0405,2023Q4,9.678101,49,0.085393
V0405,2024Q1,10.146594,52,0.048407
V0405,2024Q2,10.677119,55,0.052286
V0405,2024Q3,11.301844,59,0.058511
V0405,2024Q4,11.659585,63,0.031653
V0405,2025Q1,12.464074,67,0.068998
V0405,2025Q2,13.059623,71,0.047781
V0405,2025Q3,13.924576,76,0.066231
V0405,2025Q4,14.698842,80,0.055604
V0406,2023Q1,16.359609,79,-0.000415
V0406,2023Q2,16.103356,80,-0.015664
V0406,2023Q3,16.403695,81,0.018651
V0406,2023Q4,16.775638,81,0.022674
V0406,2024Q1,16.641280,82,-0.008009
V0406,2024Q2,17.241770,82,0.036084
V0406,2024Q3,17.094754,77,-0.008527
V0406,2024Q4,15.516649,71,-0.092315
V0406,2025Q1,14.595708,67,-0.059352
V0406,2025Q2,13.841763,62,-0.051655
V0406,2025Q3,11.791443,45,-0.148126
V0406,2025Q4,8.270119,33,-0.298634
V0407,2023Q1,0.704715,2,0.166452
V0407,2023Q2,0.821784,3,0.166121
V0407,2023Q3,0.933704,3,0.136192
V0407,2023Q4,1.048880,4,0.123354
V0407,2024Q1,1.189227,4,0.133806
V0407,2024Q2,1.391768,4,0.170314
V0407,2024Q3,1.526042,4,0.096477
V0407,2024Q4,1.534032,4,0.005235
V0407,2025Q1,1.514637,4,-0.012643
V0407,2025Q2,1.515016,4,0.000250
V0407,2025Q3,1.494318,4,-0.013662
V0407,2025Q4,1.493466,4,-0.000570
V0408,2023Q1,3.910025,13,0.065477
V0408,2023Q2,4.028103,13,0.030199
V0408,2023Q3,4.276452,14,0.061654
V0408,2023Q4,4.490868,14,0.050139
V0408,2024Q1,4.828428,15,0.075166
V0408,2024Q2,4.988438,16,0.033139
V0408,2024Q3,5.174172,19,0.037233
V0408,2024Q4,5.597701,23,0.081854
V0408,2025Q1,6.563759,27,0.172581
V0408,2025Q2,7.609352,32,0.159298
V0408,2025Q3,9.249774,39,0.215580
V0408,2025Q4,11.139246,46,0.204272
V0409,2023Q1,5.433638,24,0.055449
V0409,2023Q2,5.946202,26,0.094332
V0409,2023Q3,6.623486,29,0.113902
V0409,2023Q4,7.269243,31,0.097495
V0409,2024Q1,7.740976,34,0.064894
V0409,2024Q2,8.422519,37,0.088044
V0409,2024Q3,9.164185,40,0.088058
V0409,2024Q4,9.700588,44,0.058533
V0409,2025Q1,10.822711,48,0.115676
V0409,2025Q2,12.085655,52,0.116694
V0409,2025Q3,13.080904,57,0.082350
V0409,2025Q4,13.981779,62,0.068870
V0410,2023Q1,9.045008,43,0.137376
V0410,2023Q2,10.326050,48,0.141630
V0410,2023Q3,11.623470,54,0.125645
V0410,2023Q4,13.569466,61,0.167420
V0410,2024Q1,15.479487,69,0.140759
V0410,2024Q2,17.610837,78,0.137689
V0410,2024Q3,20.066248,87,0.139426
V0410,2024Q4,22.612569,88,0.126896
V0410,2025Q1,24.975437,90,0.104494
V0410,2025Q2,26.287226,91,0.052523
V0410,2025Q3,25.962931,92,-0.012337
V0410,2025Q4,25.861894,93,-0.003892
V0411,2023Q1,7.021990,29,0.055890
V0411,2023Q2,7.393879,30,0.052961
V0411,2023Q3,7.768211,32,0.050627
V0411,2023Q4,8.030354,33,0.033746
V0411,2024Q1,8.499861,34,0.058467
V0411,2024Q2,9.135668,34,0.074802
V0411,2024Q3,9.483501,30,0.038074
V0411,2024Q4,8.661136,27,-0.086715
V0411,2025Q1,7.806135,24,-0.098717
V0411,2025Q2,7.146342,21,-0.084522
V0411,2025Q3,6.910587,19,-0.032990
V0411,2025Q4,6.363358,16,-0.079187
V0412,2023Q1,0.950659,4,0.013214
V0412,2023Q2,0.925548,4,-0.026415
V0412,2023Q3,0.948818,4,0.025142
V0412,2023Q4,1.005097,5,0.059315
V0412,2024Q1,1.080491,5,0.075012
V0412,2024Q2,1.163042,5,0.076401
V0412,2024Q3,1.254929,5,0.079006
V0412,2024Q4,1.310182,6,0.044029
V0412,2025Q1,1.463136,7,0.116743
V0412,2025Q2,1.747012,9,0.194018
V0412,2025Q3,2.037301,11,0.166163
V0412,2025Q4,2.402891,13,0.179448
V0413,2023Q1,24.895195,122,0.079447
V0413,2023Q2,27.057510,132,0.086857
V0413,2023Q3,28.866245,144,0.066848
V0413,2023Q4,30.754231,157,0.065405
V0413,2024Q1,33.018650,170,0.073630
V0413,2024Q2,35.794147,185,0.084058
V0413,2024Q3,39.218044,187,0.095655
V0413,2024Q4,42.391828,188,0.080927
V0413,2025Q1,43.358557,189,0.022805
V0413,2025Q2,44.433881,191,0.024801
V0413,2025Q3,45.777641,192,0.030242
V0413,2025Q4,46.649107,194,0.019037
V0414,2023Q1,41.853503,168,0.060004
V0414,2023Q2,44.954495,181,0.074092
V0414,2023Q3,49.285453,195,0.096341
V0414,2023Q4,52.945832,211,0.074269
V0414,2024Q1,58.409359,227,0.103191
V0414,2024Q2,63.115160,245,0.080566
V0414,2024Q3,69.520642,264,0.101489
V0414,2024Q4,78.149202,285,0.124115
V0414,2025Q1,86.439397,307,0.106082
V0414,2025Q2,93.746617,331,0.084536
V0414,2025Q3,102.256419,357,0.090774
V0414,2025Q4,110.103572,385,0.076740
V0415,2023Q1,25.064727,155,0.073719
V0415,2023Q2,25.678456,163,0.024486
V0415,2023Q3,27.143019,171,0.057035
V0415,2023Q4,28.207658,180,0.039223
V0415,2024Q1,30.039482,190,0.064941
V0415,2024Q2,31.500052,200,0.048622
V0415,2024Q3,34.264174,210,0.087750
V0415,2024Q4,36.325367,221,0.060156
V0415,2025Q1,36.724708,232,0.010993
V0415,2025Q2,40.073297,245,0.091181
V0415,2025Q3,42.983021,257,0.072610
V0415,2025Q4,45.566520,271,0.060105
V0416,2023Q1,8.127697,53,0.024977
V0416,2023Q2,8.182219,54,0.006708
V0416,2023Q3,8.649886,55,0.057156
V0416,2023Q4,8.857644,55,0.024019
V0416,2024Q1,8.759179,48,-0.011116
V0416,2024Q2,8.029045,43,-0.083356
V0416,2024Q3,7.183088,38,-0.105362
V0416,2024Q4,6.506586,33,-0.094180
V0416,2025Q1,5.743723,29,-0.117245
V0416,2025Q2,4.950998,26,-0.138016
V0416,2025Q3,4.235757,23,-0.144464
V0416,2025Q4,3.772351,20,-0.109403
V0417,2023Q1,23.952950,109,0.034462
V0417,2023Q2,25.087981,115,0.047386
V0417,2023Q3,26.702050,121,0.064336
V0417,2023Q4,27.151443,145,0.016830
V0417,2024Q1,29.727686,173,0.094884
V0417,2024Q2,35.266100,207,0.186305
V0417,2024Q3,40.931686,247,0.160652
V0417,2024Q4,48.775035,296,0.191620
V0417,2025Q1,58.487013,353,0.199118
V0417,2025Q2,70.432393,422,0.204240
V0417,2025Q3,84.090585,505,0.193919
V0417,2025Q4,99.284094,603,0.180680
V0418,2023Q1,2.448759,14,0.023287
V0418,2023Q2,2.509449,14,0.024784
V0418,2023Q3,2.616688,15,0.042734
V0418,2023Q4,2.772784,15,0.059654
V0418,2024Q1,2.940676,16,0.060550
V0418,2024Q2,3.111695,19,0.058156
V0418,2024Q3,3.367819,22,0.082310
V0418,2024Q4,3.954342,25,0.174155
V0418,2025Q1,4.697853,29,0.188024
V0418,2025Q2,5.454809,33,0.161128
V0418,2025Q3,6.266646,38,0.148830
V0418,2025Q4,7.091687,44,0.131656
V0419,2023Q1,3.169963,16,0.047542
V0419,2023Q2,3.459792,17,0.091430
V0419,2023Q3,3.810101,18,0.101251
V0419,2023Q4,4.004952,19,0.051141
V0419,2024Q1,4.282417,20,0.069281
V0419,2024Q2,4.529861,21,0.057781
V0419,2024Q3,4.627702,22,0.021599
V0419,2024Q4,4.831006,23,0.043932
V0419,2025Q1,5.005616,25,0.036144
V0419,2025Q2,5.267351,26,0.052288
V0419,2025Q3,5.608013,28,0.064674
V0419,2025Q4,5.872101,29,0.047091
V0420,2023Q1,6.425899,43,0.003332
V0420,2023Q2,6.842115,44,0.064772
V0420,2023Q3,7.075819,46,0.034157
V0420,2023Q4,7.333246,47,0.036381
V0420,2024Q1,7.640877,49,0.041950
V0420,2024Q2,8.076347,51,0.056992
V0420,2024Q3,8.230302,53,0.019062
V0420,2024Q4,8.049705,53,-0.021943
V0420,2025Q1,7.783291,48,-0.033096
V0420,2025Q2,6.737213,44,-0.134400
V0420,2025Q3,5.940080,40,-0.118318
V0420,2025Q4,5.567138,36,-0.062784
